benchmark             pass                 MDE                  DV                      MEE                  EV                      delta                    delta %
newlib-mod            devirt               0.18336452883331253  0.00013701627745321465  0.18246841010812498  0.00013929995824991993  -0.0008961187251875502   -0.4887088745512861%
insertsort            tailr                0.39102758881537497  0.00011751415778947589  0.3891213509625625   0.00013041614635754347  -0.0019062378528124646   -0.48749446518273715%
bubblesort            ccp                  0.3435905472575      5.2281969200641546e-05  0.34191631690649993  8.106015113540023e-05   -0.0016742303510000611   -0.4872748579271386%
sqrt                  ccp                  0.36757355720818746  7.480800413462574e-05   0.36578356384025007  0.0001028799761531414   -0.0017899933679373925   -0.4869755543714398%
sglib-dllist          esra                 0.19983381196068745  3.8082038153105836e-05  0.19886331753256248  3.4723370140047375e-05  -0.0009704944281249683   -0.4856507608011251%
statemate             copyprop             0.28578030043712505  3.1373347457745294e-05  0.28440095005075006  4.3677071463946e-05     -0.001379350386374989    -0.4826611156420356%
expint                ccp                  0.2072737658488125   2.9857820656529598e-05  0.20627532906906249  3.2073246534421346e-05  -0.000998436779750006    -0.4816995415031324%
ud                    tailr                0.18493480043449997  2.435609998724003e-05   0.1840455916075625   3.131539457931556e-05   -0.0008892088269374654   -0.4808228764128169%
insertsort            ccp                  0.3910141572720625   0.00010799257577694592  0.38913478250587497  0.000139991964764587    -0.001879374766187547    -0.4806411049919869%
recursion             ealias               0.5434625734107499   0.009842959677201479    0.5408595712688751   0.009257247601649437    -0.0026030021418748106   -0.478966219428593%
lms                   copyprop             0.198766019138625    1.9493680959084223e-05  0.197816872135       4.431104894842396e-05   -0.0009491470036250005   -0.47751975299311034%
sglib-rbtree          ealias               0.1761323706615      2.5707719099306573e-05  0.1752936925995625   2.5322461225343873e-05  -0.0008386780619374923   -0.4761635006601403%
sha                   ccp                  0.69246829766725     0.0005659762456708029   0.6892058061806249   0.0005576495334248243   -0.003262491486625163    -0.4711394727550227%
levenshtein           emutls               0.47608424001806243  0.0011106084294609194   0.4738522306521875   0.0009201635277927743   -0.0022320093658749207   -0.4688265601462126%
jfdctint              tailr                0.29108237748518756  5.4358875477267264e-05  0.289720843424125    6.515163096135964e-05   -0.0013615340610625415   -0.4677487083984761%
st                    ccp                  0.34007686192468745  0.00023490378274623738  0.3384904498574375   0.0001445177935485895   -0.0015864120672499649   -0.46648632849396493%
dtoa                  cdtor                0.181982858334625    9.36364139532676e-05    0.18113522083018752  0.0001278731599339789   -0.0008476375044374762   -0.4657787619089178%
janne_complex         profile_estimate     0.32202854034350004  8.877870690400737e-05   0.32052939661041663  9.041874610854887e-05   -0.0014991437330834079   -0.4655313257279332%
tarai                 tailr                0.249353122005       6.338565189166006e-05   0.2482007738815      5.693441587861747e-05   -0.0011523481235000133   -0.46213502932476075%
nettle-des            devirt               0.3668200567903125   0.00048374815083636097  0.36513955994075004  0.00032853141120109977  -0.0016804968495624517   -0.45812567182581404%
statemate             tailr                0.28574466278168753  3.4673121864532874e-05  0.2844365877061875   4.0479455502624283e-05  -0.0013080750755000148   -0.45777760563087067%
fdct                  switchconv           0.18192962789950004  1.4319214757169016e-05  0.18109718823075     1.8771827280945984e-05  -0.0008324396687500457   -0.45756135400326037%
expint                fre                  0.207248190464375    2.8552187762632682e-05  0.2063009044535      3.343195954392257e-05   -0.0009472860108750147   -0.45707806121368705%
expint                tailr                0.20724248422556252  2.3842125282435145e-05  0.2063066106923125   3.815348416607298e-05   -0.0009358735332500312   -0.45158382305021366%
newlib-mod            tmipa                0.18333016663762502  0.0001389629652057142   0.18250277230381248  0.0001374164424366239   -0.0008273943338125422   -0.45131379575298725%
2dfir                 ccp                  0.24396512119362498  5.1600455905975184e-05  0.24286485245943748  5.144441533683269e-05   -0.001100268734187504    -0.4509942768885665%
sglib-rbtree          esra                 0.17610360208950002  2.540208350627644e-05   0.17532246117156247  2.5677803355920146e-05  -0.000781140917937545    -0.4435689609236674%
strstr                inline_param         0.23080541660712497  2.9311112994291073e-05  0.2297825919022083   7.226404131787374e-05   -0.001022824704916686    -0.44315454981618985%
newlib-mod            eipa_sra             0.1833217161220625   0.0001303380995606807   0.18251122281937499  0.00014605607180961675  -0.0008104933026875094   -0.4421152713559874%
strstr                early_optimizations  0.23054610185225     5.8520938719050776e-05  0.22953049430462502  6.583080088139705e-05   -0.0010156075476249748   -0.44052254168055593%
fdct                  cdtor                0.18191137117281253  1.8829809655958525e-05  0.1811154449574375   1.4292942921776434e-05  -0.0007959262153750257   -0.43753516354890765%
crc32                 copyprop             0.33995443111112494  4.84082332731439e-05    0.338475890152625    0.00011004754735983935  -0.0014785409584999187   -0.43492327888398974%
ctl-vector            profile              0.11737999905768749  0.00014364321214546544  0.11687008972331252  0.00010864338072697785  -0.000509909334374975    -0.4344090462331451%
mergesort             ccp                  0.29545818083637504  0.00020469378939976822  0.2941808629624375   0.00012845429789903803  -0.0012773178739375335   -0.4323176533212709%
ctl-string            tailr                0.2933050529775625   8.752386033239263e-05   0.29205402579681244  8.420428569704536e-05   -0.0012510271807500417   -0.42652766055337754%
ud                    ccp                  0.18488409087725     2.4993132040080343e-05  0.1840963011648125   3.0769071703478566e-05  -0.0007877897124375088   -0.4260992434230297%
nettle-arcfour        ccp                  0.19940834693893753  2.5868212869059074e-05  0.198560997899125    3.117511545562089e-05   -0.0008473490398125116   -0.42493158025726246%
nettle-arcfour        tailr                0.1994067885751875   2.9376801089247785e-05  0.19856255626287503  2.7669339074428805e-05  -0.0008442323123124817   -0.4233719014005178%
sglib-hashtable       ccp                  0.1670079583180625   6.20672826245442e-05    0.166300956194       5.534958316390604e-05   -0.0007070021240624946   -0.4233343914761395%
ctl-vector            devirt               0.11737213942500001  0.0001217704052156842   0.116877949356       0.00013052460563275082  -0.0004941900690000056   -0.42104546395849735%
sha                   ealias               0.6922830104295624   0.0006183785354527894   0.6893910934183124   0.0005064635992163545   -0.0028919170112500225   -0.4177362390354755%
stb_perlin            ealias               0.23644317552806252  6.214567406590979e-05   0.23546113575137503  9.943862661068555e-05   -0.0009820397766874822   -0.41533860069940054%
lms                   devirt               0.19870399473537498  3.238015536473085e-05   0.19787889653825003  3.154195747589274e-05   -0.0008250981971249516   -0.41523986381037786%
sglib-listinsertsort  ccp                  0.209147868709875    0.0001239848118489969   0.20829504420543749  0.00010340162184913869  -0.0008528245044375216   -0.4077615084954749%
statemate             devirt               0.28567228734137506  3.419919585424326e-05   0.28450896314650004  4.1144174697320735e-05  -0.0011633241948750261   -0.4072233277163728%
bs                    devirt               0.3853002419318125   0.0007948889758673499   0.38373758108581246  0.0008380983349364396   -0.0015626608460000413   -0.40556965086894214%
fdct                  profile              0.18187901189768751  1.693149625557535e-05   0.1811478042325625   1.6243967730577547e-05  -0.0007312076651250221   -0.40202971057284426%
sqrt                  tailr                0.3674125709191251   7.681460966905337e-05   0.3659445501293125   0.00010143283260161428  -0.0014680207898126185   -0.3995564947982576%
sglib-rbtree          mergephi             0.1760646919373125   2.899088573560682e-05   0.17536137132374996  2.2150612458970722e-05  -0.0007033206135625414   -0.39946715370561486%
aha-compress          devirt               0.1705394409673125   1.819706424478977e-05   0.16986088313474998  2.5994446548049286e-05  -0.0006785578325625152   -0.3978890916457122%
statemate             local-pure-const     0.28565887750943747  3.1742617569089883e-05  0.2845223729784376   4.363364932028641e-05   -0.0011365045309998933   -0.39785374111551847%
2dfir                 devirt               0.24389995714712503  4.5552252555483403e-05  0.24293001650593746  5.7636515455326244e-05  -0.0009699406411875777   -0.3976797095550498%
2dfir                 ealias               0.24389978085206246  6.305205067008273e-05   0.242930192801       4.0137082065347755e-05  -0.0009695880510624533   -0.3975354334781291%
sglib-arrayquicksort  ccp                  0.10397552690233748  1.3719154470527744e-05  0.10356391156494998  1.421342205142198e-05   -0.000411615337387497    -0.39587713537063446%
sglib-queue           esra                 0.19777248127250002  7.318272263015724e-05   0.1969939835888125   5.6112089524648587e-05  -0.0007784976836875124   -0.39363296585982677%
